order_id,customer_id,order_date,status,region_code
ORD-100726,CUST-1173,2025-05-10 21:48:00,PLACED,REG_EAST
ORD-100727,CUST-1158,2025-11-12 11:11:00,PLACED,REG_NORTH
ORD-100728,CUST-1546,2025-07-20 14:44:00,PLACED,REG_NORTH
ORD-100729,CUST-1400,2026-03-20 09:28:00,PLACED,REG_NORTH
ORD-100730,CUST-1050,2026-05-01 12:49:00,PLACED,REG_SOUTH
ORD-100731,CUST-1384,2025-08-01 06:05:00,PLACED,REG_NORTH
ORD-100732,CUST-1015,2025-09-20 06:43:00,SHIPPED,REG_SOUTH
ORD-100733,CUST-1099,2026-05-14 21:10:00,SHIPPED,REG_NORTH
ORD-100734,CUST-1426,2025-12-19 03:52:00,PLACED,REG_SOUTH
ORD-100735,CUST-1213,2026-01-03 12:27:00,PLACED,REG_SOUTH
ORD-100736,CUST-1109,2025-09-30 10:11:00,PLACED,REG_EAST
ORD-100737,CUST-1013,2025-10-17 06:29:00,PLACED,REG_EAST
ORD-100738,CUST-1378,2025-04-23 02:56:00,PLACED,REG_EAST
ORD-100739,CUST-1512,2025-05-23 22:34:00,DELIVERED,REG_SOUTH
ORD-100740,CUST-1258,2025-05-19 19:20:00,RETURNED,REG_WEST
ORD-100741,CUST-1137,2025-09-18 05:40:00,DELIVERED,REG_EAST
ORD-100742,CUST-1494,2025-05-05 10:01:00,SHIPPED,REG_WEST
ORD-100743,CUST-1392,2025-12-18 20:47:00,PLACED,REG_NORTH
ORD-100744,CUST-1239,2025-04-11 19:48:00,DELIVERED,REG_EAST
ORD-100745,CUST-1243,2026-04-13 13:48:00,PLACED,REG_NORTH
ORD-100746,CUST-1062,2025-06-10 11:31:00,PLACED,REG_SOUTH
ORD-100747,CUST-1385,2025-07-14 20:02:00,PLACED,REG_WEST
ORD-100748,CUST-1337,2025-06-08 08:20:00,SHIPPED,REG_NORTH
ORD-100749,CUST-1534,2026-05-11 13:41:00,DELIVERED,REG_NORTH
ORD-100750,CUST-1235,2026-06-08 23:21:00,PLACED,REG_SOUTH
ORD-100751,CUST-1056,2026-03-07 07:51:00,SHIPPED,REG_SOUTH
ORD-100752,CUST-1391,2025-12-23 10:11:00,PLACED,REG_NORTH
ORD-100753,CUST-1067,2026-06-20 15:04:00,RETURNED,REG_NORTH
ORD-100754,CUST-1145,2025-07-14 04:05:00,PLACED,REG_SOUTH
ORD-100755,CUST-1242,2025-12-16 02:27:00,SHIPPED,REG_EAST
ORD-100756,CUST-1169,2026-04-05 06:15:00,PLACED,REG_SOUTH
ORD-100757,CUST-1311,2025-08-25 18:28:00,RETURNED,REG_SOUTH
ORD-100758,CUST-1279,2026-06-16 15:05:00,RETURNED,REG_EAST
ORD-100760,CUST-1160,2026-05-25 15:01:00,DELIVERED,REG_WEST
ORD-100761,CUST-1086,2026-04-24 09:38:00,PLACED,REG_SOUTH
ORD-100762,CUST-1264,2025-10-12 14:19:00,PLACED,REG_WEST
ORD-100763,CUST-1493,2025-05-07 10:08:00,SHIPPED,REG_SOUTH
ORD-100764,CUST-1159,2025-07-07 00:00:00,DELIVERED,REG_EAST
ORD-100765,CUST-1504,2025-10-25 13:25:00,RETURNED,REG_EAST
ORD-100766,CUST-1394,2025-12-07 09:41:00,RETURNED,REG_NORTH
ORD-100767,CUST-1419,2025-04-20 03:24:00,CANCELLED,REG_SOUTH
ORD-100768,CUST-1199,2026-04-26 13:16:00,DELIVERED,REG_EAST
ORD-100769,CUST-1522,2026-03-30 15:40:00,SHIPPED,REG_NORTH
ORD-100770,CUST-1395,2025-11-04 23:15:00,PLACED,REG_NORTH
ORD-100771,CUST-1371,2026-02-18 22:43:00,PLACED,REG_SOUTH
ORD-100772,CUST-1268,2026-02-04 14:43:00,PLACED,REG_SOUTH
ORD-100773,CUST-1166,2025-04-07 03:49:00,PLACED,REG_WEST
ORD-100774,CUST-1408,2026-03-28 18:57:00,PLACED,REG_SOUTH
ORD-100775,CUST-1434,2025-06-24 13:16:00,SHIPPED,REG_WEST
ORD-100776,CUST-1316,2026-04-11 13:48:00,DELIVERED,REG_NORTH
ORD-100777,CUST-1112,2026-02-20 18:49:00,DELIVERED,REG_SOUTH
ORD-100778,CUST-1276,2026-04-19 06:59:00,SHIPPED,REG_EAST
ORD-100779,CUST-1007,2025-06-26 15:00:00,PLACED,REG_WEST
ORD-100780,CUST-1538,2025-10-31 20:18:00,SHIPPED,REG_SOUTH
ORD-100781,CUST-1181,2025-10-09 05:45:00,PLACED,REG_WEST
ORD-100783,CUST-1191,2025-07-12 01:47:00,PLACED,REG_SOUTH
ORD-100784,CUST-1266,2026-06-21 13:28:00,SHIPPED,REG_NORTH
ORD-100785,CUST-1171,2025-05-11 09:05:00,PLACED,REG_EAST
ORD-100786,CUST-1066,2025-09-23 00:37:00,PLACED,REG_WEST
ORD-100787,CUST-1104,2025-04-05 01:17:00,DELIVERED,REG_NORTH
ORD-100788,CUST-1043,2025-05-20 06:33:00,DELIVERED,REG_WEST
ORD-100789,CUST-1533,2026-04-25 08:59:00,PLACED,REG_EAST
ORD-100790,CUST-1440,2025-09-20 11:43:00,DELIVERED,REG_EAST
ORD-100791,CUST-1246,2025-10-02 21:25:00,PLACED,REG_NORTH
ORD-100792,CUST-1365,2026-06-22 10:51:00,PLACED,REG_WEST
ORD-100793,CUST-1412,2026-04-07 04:01:00,SHIPPED,REG_EAST
ORD-100794,CUST-1255,2025-10-06 14:39:00,SHIPPED,REG_WEST
ORD-100795,CUST-1528,2025-10-29 21:12:00,PLACED,REG_EAST
ORD-100796,CUST-1018,2026-02-19 11:55:00,PLACED,REG_EAST
ORD-100797,CUST-1455,2025-07-29 19:31:00,PLACED,REG_NORTH
ORD-100798,CUST-1357,2025-11-06 15:42:00,DELIVERED,REG_NORTH
ORD-100799,CUST-1395,2025-08-29 19:12:00,SHIPPED,REG_NORTH
ORD-100800,CUST-1131,2025-12-11 02:19:00,DELIVERED,REG_WEST
ORD-100801,CUST-1173,2025-11-15 03:30:00,SHIPPED,REG_SOUTH
ORD-100802,CUST-1250,2025-07-18 05:48:00,CANCELLED,REG_NORTH
ORD-100803,CUST-1109,2025-11-09 22:01:00,PLACED,REG_EAST
ORD-100804,CUST-1393,2026-04-28 08:14:00,SHIPPED,REG_WEST
ORD-100805,CUST-1127,2026-03-07 04:59:00,PLACED,REG_WEST
ORD-100806,CUST-1093,2026-05-13 22:21:00,DELIVERED,REG_NORTH
ORD-100807,CUST-1352,2025-10-11 22:47:00,SHIPPED,REG_WEST
ORD-100808,CUST-1448,2026-05-19 07:14:00,PLACED,REG_EAST
ORD-100809,CUST-1090,2025-05-28 02:21:00,SHIPPED,REG_SOUTH
ORD-100811,CUST-1002,2025-09-07 01:37:00,PLACED,REG_WEST
ORD-100812,CUST-1434,2025-09-11 11:51:00,SHIPPED,REG_SOUTH
ORD-100813,CUST-1533,2026-03-06 19:37:00,PLACED,REG_WEST
ORD-100814,CUST-1010,2026-01-01 14:20:00,PLACED,REG_EAST
ORD-100815,CUST-1225,2025-12-12 21:29:00,PLACED,REG_EAST
ORD-100816,CUST-1150,2026-04-18 21:54:00,DELIVERED,REG_NORTH
ORD-100817,CUST-1328,2025-09-06 16:44:00,PLACED,REG_WEST
ORD-100818,CUST-1221,2025-12-10 09:45:00,RETURNED,REG_NORTH
ORD-100819,CUST-1342,2025-06-18 22:13:00,DELIVERED,REG_SOUTH
ORD-100820,CUST-1054,2026-06-18 05:54:00,PLACED,REG_WEST
ORD-100821,CUST-1307,2026-05-23 21:58:00,DELIVERED,REG_NORTH
ORD-100822,CUST-1402,2025-09-20 13:43:00,PLACED,REG_EAST
ORD-100823,CUST-1401,2025-10-18 02:33:00,SHIPPED,REG_EAST
ORD-100824,CUST-1200,2026-03-25 17:25:00,PLACED,REG_EAST
ORD-100825,CUST-1056,2026-06-10 22:19:00,PLACED,REG_SOUTH
ORD-100826,CUST-1141,2025-11-13 22:30:00,PLACED,REG_SOUTH
ORD-100827,CUST-1215,2025-07-21 23:12:00,SHIPPED,REG_NORTH
ORD-100828,CUST-1371,2026-04-07 18:06:00,SHIPPED,REG_SOUTH
ORD-100829,CUST-1386,2025-11-05 21:53:00,PLACED,REG_NORTH
ORD-100830,CUST-1099,2025-09-30 15:11:00,CANCELLED,REG_NORTH
ORD-100831,CUST-1528,2026-02-27 10:37:00,PLACED,REG_SOUTH
ORD-100832,CUST-1414,2025-08-04 01:07:00,PLACED,REG_WEST
ORD-100833,CUST-1310,2026-03-19 19:11:00,SHIPPED,REG_WEST
ORD-100834,CUST-1092,2026-05-04 14:55:00,DELIVERED,REG_WEST
ORD-100835,CUST-1282,2026-02-18 20:28:00,PLACED,REG_NORTH
ORD-100836,CUST-1120,2025-05-13 03:31:00,SHIPPED,REG_SOUTH
ORD-100837,CUST-1024,2026-01-26 18:36:00,PLACED,REG_NORTH
ORD-100838,CUST-1186,2025-10-14 15:41:00,SHIPPED,REG_EAST
ORD-100839,CUST-1129,2025-05-21 10:04:00,SHIPPED,REG_SOUTH
ORD-100840,CUST-1416,2026-05-22 22:01:00,PLACED,REG_WEST
ORD-100842,CUST-1213,2026-03-04 03:11:00,DELIVERED,REG_SOUTH
ORD-100843,CUST-1006,2026-01-10 14:51:00,PLACED,REG_NORTH
ORD-100844,CUST-1132,2026-01-20 06:41:00,PLACED,REG_EAST
ORD-100845,CUST-1036,2025-05-14 03:32:00,PLACED,REG_SOUTH
ORD-100846,CUST-1434,2026-03-03 00:15:00,PLACED,REG_EAST
ORD-100847,CUST-1547,2025-11-14 04:36:00,PLACED,REG_EAST
ORD-100848,CUST-1536,2025-09-28 19:34:00,PLACED,REG_NORTH
ORD-100849,CUST-1046,2025-07-31 01:12:00,PLACED,REG_SOUTH
ORD-100850,CUST-1138,2026-02-03 17:13:00,PLACED,REG_EAST
ORD-100851,CUST-1132,2026-04-09 19:27:00,PLACED,REG_EAST
ORD-100852,CUST-1267,2025-10-13 20:57:00,PLACED,REG_WEST
ORD-100853,CUST-1086,2025-08-09 21:27:00,CANCELLED,REG_SOUTH
ORD-100854,CUST-1549,2025-07-14 02:40:00,SHIPPED,REG_SOUTH
ORD-100855,CUST-1382,2026-01-14 21:41:00,DELIVERED,REG_SOUTH
ORD-100856,CUST-1430,2026-05-26 04:20:00,RETURNED,REG_WEST
ORD-100857,CUST-1389,2025-04-14 19:15:00,PLACED,REG_NORTH
ORD-100858,CUST-1545,2025-05-27 21:35:00,PLACED,REG_EAST
ORD-100859,CUST-1092,2025-10-03 10:49:00,PLACED,REG_SOUTH
ORD-100860,CUST-1281,2025-04-06 03:24:00,RETURNED,REG_SOUTH
ORD-100861,CUST-1388,2025-05-24 03:11:00,PLACED,REG_EAST
ORD-100862,CUST-1502,2025-05-19 16:22:00,SHIPPED,REG_EAST
ORD-100863,CUST-1278,2026-02-06 03:57:00,PLACED,REG_EAST
ORD-100864,CUST-1399,2025-07-02 11:51:00,SHIPPED,REG_WEST
ORD-100865,CUST-1489,2026-01-29 04:16:00,PLACED,REG_SOUTH
ORD-100867,CUST-1380,2026-03-29 07:43:00,SHIPPED,REG_WEST
ORD-100868,CUST-1188,2025-11-11 11:51:00,PLACED,REG_EAST
ORD-100869,CUST-1283,2025-11-06 16:45:00,DELIVERED,REG_SOUTH
ORD-100870,CUST-1313,2026-02-20 02:19:00,PLACED,REG_EAST
ORD-100871,CUST-1093,2026-02-19 02:04:00,SHIPPED,REG_NORTH
ORD-100872,CUST-1170,2026-01-20 01:05:00,SHIPPED,REG_WEST
ORD-100873,CUST-1011,2025-11-04 21:32:00,CANCELLED,REG_SOUTH
ORD-100874,CUST-1492,2025-12-11 16:43:00,RETURNED,REG_NORTH
ORD-100875,CUST-1416,2025-04-08 19:12:00,CANCELLED,REG_NORTH
ORD-100876,CUST-1436,2026-03-26 17:47:00,PLACED,REG_NORTH
ORD-100877,CUST-1460,2025-06-26 21:59:00,DELIVERED,REG_SOUTH
ORD-100879,CUST-1053,2025-11-03 15:24:00,PLACED,REG_NORTH
ORD-100881,CUST-1298,2025-09-01 15:18:00,PLACED,REG_NORTH
ORD-100882,CUST-1404,2025-07-21 09:59:00,CANCELLED,REG_NORTH
ORD-100883,CUST-1475,2026-02-11 15:03:00,PLACED,REG_WEST
ORD-100884,CUST-1337,2025-08-31 11:06:00,PLACED,REG_SOUTH
ORD-100885,CUST-1412,2025-09-29 00:06:00,PLACED,REG_SOUTH
ORD-100886,CUST-1087,2025-12-27 16:57:00,PLACED,REG_NORTH
ORD-100887,CUST-1500,2025-04-04 04:49:00,SHIPPED,REG_SOUTH
ORD-100888,CUST-1482,2025-10-20 11:19:00,PLACED,REG_SOUTH
ORD-100889,CUST-1550,2026-05-21 08:06:00,RETURNED,REG_WEST
ORD-100890,CUST-1166,2025-06-11 11:47:00,PLACED,REG_EAST
ORD-100891,CUST-1204,2025-05-27 06:18:00,PLACED,REG_WEST
ORD-100892,CUST-1432,2026-04-16 10:57:00,PLACED,REG_SOUTH
ORD-100893,CUST-1491,2026-03-07 08:07:00,PLACED,REG_WEST
ORD-100894,CUST-1131,2025-09-14 12:32:00,SHIPPED,REG_WEST
ORD-100895,CUST-1135,2025-05-27 03:50:00,PLACED,REG_SOUTH
ORD-100896,CUST-1353,2025-12-13 00:49:00,SHIPPED,REG_NORTH
ORD-100900,CUST-1270,2026-03-25 07:42:00,DELIVERED,REG_SOUTH
ORD-100901,CUST-1486,2026-03-28 03:44:00,SHIPPED,REG_SOUTH
ORD-100902,CUST-1194,2026-06-12 18:40:00,SHIPPED,REG_SOUTH
ORD-100903,CUST-1124,2025-06-07 12:02:00,PLACED,REG_SOUTH
ORD-100904,CUST-1150,2025-11-05 00:39:00,PLACED,REG_NORTH
ORD-100905,CUST-1390,2025-10-26 16:19:00,SHIPPED,REG_SOUTH
ORD-100906,CUST-1228,2025-09-20 13:30:00,PLACED,REG_WEST
ORD-100907,CUST-1053,2025-09-03 03:17:00,PLACED,REG_EAST
ORD-100908,CUST-1429,2025-08-05 10:57:00,PLACED,REG_NORTH
ORD-100909,CUST-1001,2025-04-27 21:47:00,PLACED,REG_EAST
ORD-100910,CUST-1484,2025-08-22 19:06:00,PLACED,REG_EAST
ORD-100911,CUST-1504,2025-10-04 10:19:00,PLACED,REG_NORTH
ORD-100912,CUST-1134,2025-09-17 11:47:00,DELIVERED,REG_EAST
ORD-100913,CUST-1244,2026-02-27 08:13:00,PLACED,REG_NORTH
ORD-100914,CUST-1109,2025-06-06 20:47:00,SHIPPED,REG_NORTH
ORD-100915,CUST-1196,2025-07-08 22:28:00,CANCELLED,REG_NORTH
ORD-100916,CUST-1352,2025-09-02 23:30:00,RETURNED,REG_SOUTH
ORD-100917,CUST-1547,2026-04-05 04:02:00,PLACED,REG_WEST
ORD-100918,CUST-1259,2026-06-24 17:22:00,DELIVERED,REG_WEST
ORD-100919,CUST-1121,2025-11-10 00:00:00,PLACED,REG_NORTH
ORD-100920,CUST-1171,2026-02-01 00:00:00,RETURNED,REG_EAST
ORD-100921,CUST-1047,2026-01-15 01:50:00,RETURNED,REG_SOUTH
ORD-100922,CUST-1408,2025-12-10 21:34:00,DELIVERED,REG_NORTH
ORD-100923,CUST-1170,2025-11-11 16:24:00,PLACED,REG_WEST
ORD-100924,CUST-1411,2026-02-05 08:13:00,PLACED,REG_SOUTH
ORD-100925,CUST-1224,2026-01-29 22:00:00,DELIVERED,REG_WEST
ORD-100926,CUST-1516,2026-03-29 23:33:00,PLACED,REG_SOUTH
ORD-100927,CUST-1304,2026-03-29 08:35:00,PLACED,REG_SOUTH
ORD-100928,CUST-1047,2025-12-30 07:18:00,PLACED,REG_SOUTH
ORD-100929,CUST-1285,2025-06-08 08:55:00,DELIVERED,REG_SOUTH
ORD-100930,CUST-1216,2025-12-30 03:00:00,SHIPPED,REG_EAST
ORD-100931,CUST-1333,2025-05-13 22:56:00,PLACED,REG_SOUTH
ORD-100932,CUST-1419,2026-02-08 09:20:00,RETURNED,REG_NORTH
ORD-100933,CUST-1365,2025-07-22 23:17:00,PLACED,REG_NORTH
ORD-100934,CUST-1109,2026-04-05 23:44:00,PLACED,REG_EAST
ORD-100935,CUST-1212,2026-05-24 14:14:00,PLACED,REG_SOUTH
ORD-100936,CUST-1405,2025-06-19 14:14:00,SHIPPED,REG_WEST
ORD-100937,CUST-1378,2025-06-15 15:05:00,PLACED,REG_WEST
ORD-100938,CUST-1190,2026-05-23 05:12:00,PLACED,REG_SOUTH
ORD-100939,CUST-1289,2025-04-11 09:10:00,DELIVERED,REG_WEST
ORD-100941,CUST-1413,2025-05-22 23:33:00,PLACED,REG_NORTH
ORD-100942,CUST-1103,2025-10-11 00:00:00,PLACED,REG_NORTH
ORD-100943,CUST-1045,2025-06-07 07:49:00,PLACED,REG_SOUTH
ORD-100944,CUST-1014,2026-05-11 00:50:00,PLACED,REG_EAST
ORD-100945,CUST-1088,2025-07-13 04:30:00,DELIVERED,REG_WEST
ORD-100946,CUST-1168,2025-09-05 10:30:00,PLACED,REG_NORTH
ORD-100948,CUST-1106,2026-01-04 09:06:00,PLACED,REG_WEST
ORD-100949,CUST-1146,2025-04-01 07:01:00,PLACED,REG_WEST
ORD-100950,CUST-1151,2025-09-28 20:18:00,PLACED,REG_WEST
ORD-100951,CUST-1116,2025-12-08 05:07:00,PLACED,REG_EAST
ORD-100952,CUST-1366,2025-05-10 19:21:00,PLACED,REG_NORTH
ORD-100953,CUST-1045,2026-02-04 04:11:00,PLACED,REG_EAST
ORD-100954,CUST-1186,2026-03-14 13:09:00,DELIVERED,REG_EAST
ORD-100955,CUST-1294,2025-09-26 03:17:00,CANCELLED,REG_EAST
ORD-100956,CUST-1272,2026-05-21 22:51:00,PLACED,REG_NORTH
ORD-100957,CUST-1153,2026-05-04 20:09:00,PLACED,REG_WEST
ORD-100958,CUST-1458,2026-04-05 15:52:00,PLACED,REG_WEST
ORD-100959,CUST-1286,2025-06-14 02:20:00,RETURNED,REG_SOUTH
ORD-100960,CUST-1395,2025-09-28 10:31:00,PLACED,REG_WEST
ORD-100961,CUST-1342,2025-06-10 20:58:00,PLACED,REG_WEST
ORD-100962,CUST-1510,2026-01-01 17:31:00,PLACED,REG_SOUTH
ORD-100964,CUST-1090,2025-07-30 11:00:00,PLACED,REG_NORTH
ORD-100965,CUST-1372,2026-01-11 15:08:00,CANCELLED,REG_NORTH
ORD-100966,CUST-1358,2025-10-02 04:18:00,PLACED,REG_WEST
ORD-100967,CUST-1249,2025-07-17 07:03:00,SHIPPED,REG_NORTH
ORD-100968,CUST-1147,2025-10-11 23:01:00,SHIPPED,REG_WEST
ORD-100969,CUST-1381,2025-04-28 22:06:00,SHIPPED,REG_NORTH
ORD-100970,CUST-1489,2026-06-03 19:55:00,PLACED,REG_SOUTH
ORD-100971,CUST-1375,2025-06-12 02:15:00,PLACED,REG_WEST
ORD-100972,CUST-1154,2026-04-27 05:30:00,SHIPPED,REG_EAST
ORD-100973,CUST-1482,2025-10-28 23:21:00,PLACED,REG_NORTH
ORD-100974,CUST-1294,2025-05-27 04:03:00,DELIVERED,REG_NORTH
ORD-100976,CUST-1466,2026-01-09 22:53:00,PLACED,REG_EAST
ORD-100977,CUST-1233,2025-11-03 05:17:00,RETURNED,REG_WEST
ORD-100978,CUST-1129,2026-04-16 06:25:00,SHIPPED,REG_SOUTH
ORD-100979,CUST-1402,2025-07-04 23:35:00,SHIPPED,REG_NORTH
ORD-100980,CUST-1480,2025-12-01 10:41:00,SHIPPED,REG_WEST
ORD-100981,CUST-1169,2025-04-28 11:41:00,PLACED,REG_EAST
ORD-100982,CUST-1112,2025-05-24 02:23:00,SHIPPED,REG_EAST
ORD-100983,CUST-1029,2025-08-01 09:10:00,PLACED,REG_NORTH
ORD-100984,CUST-1217,2026-01-31 00:48:00,CANCELLED,REG_SOUTH
ORD-100985,CUST-1207,2026-02-21 01:15:00,PLACED,REG_NORTH
ORD-100986,CUST-1496,2025-04-24 01:20:00,PLACED,REG_EAST
ORD-100987,CUST-1009,2025-09-30 09:25:00,PLACED,REG_EAST
ORD-100988,CUST-1401,2026-04-07 11:08:00,SHIPPED,REG_NORTH
ORD-100989,CUST-1340,2025-10-26 23:32:00,PLACED,REG_SOUTH
ORD-100990,CUST-1025,2026-01-26 12:30:00,PLACED,REG_NORTH
ORD-100991,CUST-1298,2025-06-22 04:43:00,PLACED,REG_NORTH
ORD-100992,CUST-1238,2025-07-20 21:41:00,PLACED,REG_SOUTH
ORD-100993,CUST-1514,2025-12-21 23:38:00,SHIPPED,REG_EAST
ORD-100994,CUST-1459,2026-05-08 04:21:00,PLACED,REG_WEST
ORD-100995,CUST-1041,2026-03-31 21:24:00,PLACED,REG_NORTH
ORD-100997,CUST-1147,2026-04-28 09:35:00,DELIVERED,REG_NORTH
ORD-100998,CUST-1511,2025-05-19 14:20:00,PLACED,REG_EAST
ORD-100999,CUST-1166,2025-05-05 08:36:00,PLACED,REG_NORTH
ORD-101000,CUST-1073,2025-07-01 22:49:00,PLACED,REG_WEST
