order_id,customer_id,order_date,city,payment_mode,status
ORD-100695,CUST-1061,2024-04-01 00:42:00,Bengaluru,UPI,delivered
ORD-100696,CUST-1147,2024-06-25 15:09:00,Delhi,Card,returned
ORD-100697,CUST-1020,2024-04-13 08:41:00,Mumbai,COD,delivered
ORD-100698,CUST-1068,2024-05-30 01:06:00,Delhi,UPI,cancelled
ORD-100699,CUST-1075,2024-05-17 21:20:00,Mumbai,UPI,delivered
ORD-100700,CUST-1025,2024-04-06 00:54:00,Bengaluru,Card,delivered
ORD-100701,CUST-1044,2024-05-13 11:57:00,Bengaluru,Card,delivered
ORD-100702,CUST-1069,2024-04-12 11:52:00,Delhi,UPI,delivered
ORD-100703,CUST-1103,2024-05-22 14:17:00,Mumbai,Card,cancelled
ORD-100704,CUST-1123,2024-05-24 20:56:00,Delhi,UPI,cancelled
ORD-100705,CUST-1034,2024-06-29 23:03:00,Mumbai,UPI,returned
ORD-100706,CUST-1027,2024-05-24 18:30:00,Mumbai,Card,cancelled
ORD-100707,CUST-1113,2024-04-24 19:24:00,Delhi,Card,cancelled
ORD-100708,CUST-1008,2024-06-27 23:57:00,Bengaluru,COD,delivered
ORD-100709,CUST-1029,2024-05-23 14:02:00,Delhi,Card,delivered
ORD-100710,CUST-1081,2024-04-02 22:55:00,Delhi,Card,delivered
ORD-100711,CUST-1148,2024-06-12 07:42:00,Mumbai,Card,returned
ORD-100712,CUST-1134,2024-06-28 22:39:00,Delhi,Card,delivered
ORD-100713,CUST-1187,2024-05-02 15:22:00,Mumbai,Card,delivered
ORD-100714,CUST-1099,2024-04-20 17:57:00,Delhi,UPI,returned
ORD-100715,CUST-1003,2024-06-22 05:32:00,Bengaluru,COD,cancelled
ORD-100716,CUST-1043,2024-04-10 15:20:00,Delhi,COD,delivered
ORD-100717,CUST-1013,2024-06-04 07:35:00,Delhi,COD,delivered
ORD-100718,CUST-1061,2024-04-11 14:28:00,Bengaluru,COD,cancelled
ORD-100719,CUST-1023,2024-06-03 14:20:00,Mumbai,COD,delivered
ORD-100720,CUST-1191,2024-06-23 00:06:00,Mumbai,UPI,delivered
ORD-100721,CUST-1143,2024-06-10 00:52:00,Mumbai,Card,delivered
ORD-100722,CUST-1159,2024-06-21 09:56:00,Mumbai,UPI,delivered
ORD-100723,CUST-1168,2024-06-25 14:21:00,Delhi,UPI,delivered
ORD-100724,CUST-1058,2024-05-29 10:35:00,Mumbai,Card,cancelled
ORD-100725,CUST-1122,2024-06-24 11:45:00,Mumbai,UPI,delivered
ORD-100726,CUST-1195,2024-06-24 07:00:00,Bengaluru,Card,delivered
ORD-100727,CUST-1005,2024-05-08 17:33:00,Delhi,UPI,delivered
ORD-100728,CUST-1012,2024-04-22 15:08:00,Mumbai,Card,cancelled
ORD-100729,CUST-1185,2024-05-23 03:16:00,Bengaluru,UPI,delivered
ORD-100730,CUST-1031,2024-05-21 06:29:00,Delhi,UPI,cancelled
ORD-100731,CUST-1184,2024-05-14 03:48:00,Delhi,Card,delivered
ORD-100732,CUST-1173,2024-06-15 03:49:00,Delhi,COD,returned
ORD-100733,CUST-1169,2024-06-15 16:08:00,Delhi,UPI,returned
ORD-100734,CUST-1136,2024-04-07 17:59:00,Delhi,Card,delivered
ORD-100735,CUST-1124,2024-06-05 05:44:00,Delhi,Card,delivered
ORD-100736,CUST-1033,2024-04-14 12:42:00,Mumbai,COD,delivered
ORD-100737,CUST-1130,2024-05-20 13:38:00,Delhi,UPI,returned
ORD-100738,CUST-1071,2024-05-21 10:18:00,Delhi,UPI,delivered
ORD-100739,CUST-1036,2024-05-23 19:44:00,Bengaluru,Card,returned
ORD-100740,CUST-1077,2024-06-29 17:55:00,Bengaluru,Card,delivered
ORD-100741,CUST-1142,2024-06-20 06:12:00,Bengaluru,Card,delivered
ORD-100742,CUST-1075,2024-06-27 11:58:00,Mumbai,Card,delivered
ORD-100743,CUST-1167,2024-04-23 16:34:00,Delhi,COD,delivered
ORD-100744,CUST-1182,2024-04-15 11:35:00,Bengaluru,Card,delivered
ORD-100745,CUST-1171,2024-05-24 21:47:00,Bengaluru,Card,returned
ORD-100746,CUST-1074,2024-05-25 00:33:00,Mumbai,COD,delivered
ORD-100747,CUST-1038,2024-04-07 21:03:00,Mumbai,UPI,delivered
ORD-100748,CUST-1074,2024-06-27 08:09:00,Mumbai,Card,cancelled
ORD-100749,CUST-1001,2024-05-08 06:48:00,Bengaluru,COD,delivered
ORD-100750,CUST-1116,2024-04-14 19:55:00,Mumbai,Card,delivered
ORD-100751,CUST-1058,2024-06-22 17:24:00,Mumbai,Card,delivered
ORD-100752,CUST-1074,2024-06-28 21:03:00,Mumbai,COD,returned
ORD-100753,CUST-1107,2024-06-27 10:35:00,Delhi,Card,delivered
ORD-100754,CUST-1065,2024-04-26 19:55:00,Delhi,COD,cancelled
ORD-100755,CUST-1058,2024-06-21 22:45:00,Mumbai,Card,delivered
ORD-100756,CUST-1140,2024-06-17 06:49:00,Delhi,UPI,delivered
ORD-100757,CUST-1076,2024-05-28 05:43:00,Bengaluru,UPI,delivered
ORD-100758,CUST-1189,2024-06-05 03:24:00,Delhi,COD,delivered
ORD-100759,CUST-1143,2024-05-04 04:10:00,Mumbai,COD,delivered
ORD-100760,CUST-1002,2024-05-13 14:45:00,Mumbai,UPI,returned
ORD-100761,CUST-1040,2024-05-12 19:03:00,Bengaluru,Card,cancelled
ORD-100762,CUST-1158,2024-06-24 09:31:00,Delhi,Card,cancelled
ORD-100763,CUST-1092,2024-04-10 22:20:00,Bengaluru,UPI,delivered
ORD-100764,CUST-1134,2024-04-09 16:10:00,Delhi,Card,delivered
ORD-100765,CUST-1104,2024-04-12 11:14:00,Mumbai,Card,returned
ORD-100766,CUST-1085,2024-05-13 11:18:00,Mumbai,Card,delivered
ORD-100767,CUST-1136,2024-05-31 17:52:00,Delhi,Card,cancelled
ORD-100768,CUST-1003,2024-04-15 21:22:00,Bengaluru,Card,delivered
ORD-100769,CUST-1158,2024-06-19 07:02:00,Delhi,COD,delivered
ORD-100770,CUST-1098,2024-04-15 12:16:00,Bengaluru,COD,delivered
ORD-100771,CUST-1007,2024-06-06 11:32:00,Bengaluru,COD,cancelled
ORD-100772,CUST-1125,2024-04-06 09:57:00,Delhi,COD,delivered
ORD-100773,CUST-1132,2024-04-11 03:10:00,Bengaluru,Card,returned
ORD-100774,CUST-1137,2024-04-01 20:04:00,Mumbai,Card,delivered
ORD-100775,CUST-1199,2024-04-28 21:27:00,Delhi,UPI,cancelled
ORD-100776,CUST-1138,2024-06-29 23:49:00,Delhi,UPI,delivered
ORD-100777,CUST-1192,2024-06-27 04:01:00,Mumbai,COD,delivered
ORD-100778,CUST-1010,2024-04-12 02:03:00,Delhi,COD,delivered
ORD-100779,CUST-1143,2024-04-10 18:52:00,Mumbai,COD,delivered
ORD-100780,CUST-1105,2024-05-20 14:40:00,Delhi,COD,delivered
ORD-100781,CUST-1005,2024-05-20 21:07:00,Delhi,Card,delivered
ORD-100782,CUST-1185,2024-06-19 02:48:00,Bengaluru,UPI,delivered
ORD-100783,CUST-1180,2024-04-10 11:59:00,Mumbai,COD,delivered
ORD-100784,CUST-1002,2024-06-27 09:38:00,Mumbai,COD,delivered
ORD-100785,CUST-1098,2024-05-21 21:01:00,Bengaluru,Card,delivered
ORD-100786,CUST-1057,2024-04-18 23:25:00,Bengaluru,Card,cancelled
ORD-100787,CUST-1076,2024-06-21 04:19:00,Bengaluru,Card,delivered
ORD-100788,CUST-1166,2024-05-18 00:35:00,Bengaluru,UPI,returned
ORD-100789,CUST-1032,2024-04-06 00:36:00,Mumbai,Card,delivered
ORD-100790,CUST-1141,2024-04-11 09:13:00,Bengaluru,Card,delivered
ORD-100791,CUST-1089,2024-04-28 13:57:00,Bengaluru,Card,delivered
ORD-100792,CUST-1037,2024-04-21 05:14:00,Mumbai,COD,delivered
ORD-100793,CUST-1050,2024-04-15 05:42:00,Bengaluru,UPI,cancelled
ORD-100794,CUST-1193,2024-06-10 14:41:00,Mumbai,COD,delivered
ORD-100795,CUST-1172,2024-04-09 08:06:00,Bengaluru,Card,delivered
ORD-100796,CUST-1125,2024-05-13 11:08:00,Delhi,UPI,delivered
ORD-100797,CUST-1026,2024-05-07 19:04:00,Bengaluru,COD,returned
ORD-100798,CUST-1125,2024-05-28 10:39:00,Delhi,Card,delivered
ORD-100799,CUST-1150,2024-04-20 18:36:00,Bengaluru,COD,delivered
ORD-100800,CUST-1110,2024-04-22 00:20:00,Bengaluru,UPI,delivered
ORD-100801,CUST-1183,2024-06-22 13:17:00,Mumbai,UPI,cancelled
ORD-100802,CUST-1174,2024-05-13 15:29:00,Delhi,COD,delivered
ORD-100803,CUST-1125,2024-06-10 03:11:00,Delhi,UPI,delivered
ORD-100804,CUST-1072,2024-04-18 17:12:00,Delhi,Card,delivered
ORD-100805,CUST-1020,2024-04-10 00:54:00,Mumbai,UPI,delivered
ORD-100806,CUST-1149,2024-06-14 12:49:00,Delhi,UPI,delivered
ORD-100807,CUST-1142,2024-05-04 17:57:00,Bengaluru,COD,returned
ORD-100808,CUST-1168,2024-04-20 11:25:00,Delhi,Card,delivered
ORD-100809,CUST-1188,2024-05-08 04:29:00,Mumbai,UPI,delivered
ORD-100810,CUST-1102,2024-05-17 16:00:00,Bengaluru,Card,delivered
ORD-100811,CUST-1176,2024-04-22 16:08:00,Bengaluru,UPI,delivered
ORD-100812,CUST-1145,2024-06-12 21:55:00,Mumbai,Card,returned
ORD-100813,CUST-1188,2024-06-01 11:02:00,Mumbai,COD,delivered
ORD-100814,CUST-1060,2024-04-09 08:23:00,Delhi,Card,delivered
ORD-100815,CUST-1053,2024-06-06 11:24:00,Mumbai,COD,delivered
ORD-100816,CUST-1012,2024-04-06 20:20:00,Mumbai,Card,delivered
ORD-100817,CUST-1163,2024-05-06 23:16:00,Delhi,Card,delivered
ORD-100818,CUST-1045,2024-05-19 20:24:00,Bengaluru,Card,delivered
ORD-100819,CUST-1020,2024-06-06 08:24:00,Mumbai,UPI,returned
ORD-100820,CUST-1133,2024-05-22 11:52:00,Mumbai,COD,returned
ORD-100821,CUST-1003,2024-06-01 19:00:00,Bengaluru,UPI,delivered
ORD-100822,CUST-1113,2024-04-22 07:04:00,Delhi,COD,delivered
ORD-100823,CUST-1055,2024-04-20 05:10:00,Delhi,Card,delivered
ORD-100824,CUST-1031,2024-06-24 07:26:00,Delhi,Card,cancelled
ORD-100825,CUST-1030,2024-06-01 21:30:00,Mumbai,Card,delivered
ORD-100826,CUST-1042,2024-06-22 13:01:00,Bengaluru,UPI,delivered
ORD-100827,CUST-1147,2024-06-15 05:08:00,Delhi,UPI,delivered
ORD-100828,CUST-1147,2024-04-19 01:10:00,Delhi,UPI,delivered
ORD-100829,CUST-1133,2024-05-22 19:36:00,Mumbai,Card,delivered
ORD-100830,CUST-1187,2024-06-24 09:05:00,Mumbai,Card,delivered
ORD-100831,CUST-1121,2024-06-01 05:14:00,Bengaluru,Card,cancelled
ORD-100832,CUST-1037,2024-06-14 05:39:00,Mumbai,COD,delivered
ORD-100833,CUST-1043,2024-06-27 10:59:00,Delhi,Card,delivered
ORD-100834,CUST-1018,2024-04-30 12:24:00,Bengaluru,UPI,delivered
ORD-100835,CUST-1052,2024-06-06 16:43:00,Bengaluru,UPI,delivered
ORD-100836,CUST-1156,2024-04-13 05:30:00,Delhi,Card,returned
ORD-100837,CUST-1010,2024-06-08 16:48:00,Delhi,COD,delivered
ORD-100838,CUST-1169,2024-04-17 19:34:00,Delhi,Card,cancelled
ORD-100839,CUST-1167,2024-05-26 16:26:00,Delhi,UPI,delivered
ORD-100840,CUST-1179,2024-06-07 13:14:00,Bengaluru,COD,returned
ORD-100841,CUST-1003,2024-05-19 11:37:00,Bengaluru,Card,cancelled
ORD-100842,CUST-1148,2024-04-13 13:08:00,Mumbai,UPI,delivered
ORD-100843,CUST-1022,2024-05-07 19:56:00,Bengaluru,COD,delivered
ORD-100844,CUST-1049,2024-04-01 22:47:00,Bengaluru,Card,cancelled
ORD-100845,CUST-1134,2024-04-16 16:00:00,Delhi,UPI,delivered
ORD-100846,CUST-1177,2024-05-11 13:23:00,Bengaluru,COD,delivered
ORD-100847,CUST-1167,2024-06-14 08:16:00,Delhi,COD,returned
ORD-100848,CUST-1145,2024-05-17 19:17:00,Mumbai,COD,returned
ORD-100849,CUST-1194,2024-04-27 13:35:00,Bengaluru,COD,cancelled
ORD-100850,CUST-1046,2024-05-18 17:35:00,Mumbai,COD,delivered
ORD-100851,CUST-1148,2024-05-15 22:25:00,Mumbai,Card,delivered
ORD-100852,CUST-1031,2024-04-30 14:50:00,Delhi,UPI,delivered
ORD-100853,CUST-1026,2024-04-28 16:25:00,Bengaluru,Card,cancelled
ORD-100854,CUST-1158,2024-06-29 21:45:00,Delhi,COD,delivered
ORD-100855,CUST-1163,2024-04-01 02:52:00,Delhi,Card,delivered
ORD-100856,CUST-1112,2024-04-12 02:16:00,Bengaluru,UPI,delivered
ORD-100857,CUST-1156,2024-04-05 23:24:00,Delhi,COD,returned
ORD-100858,CUST-1158,2024-06-23 16:18:00,Delhi,Card,delivered
ORD-100859,CUST-1015,2024-04-23 20:31:00,Bengaluru,UPI,delivered
ORD-100860,CUST-1169,2024-06-06 09:12:00,Delhi,Card,delivered
ORD-100861,CUST-1131,2024-06-06 22:14:00,Delhi,Card,delivered
ORD-100862,CUST-1010,2024-05-17 07:41:00,Delhi,UPI,delivered
ORD-100863,CUST-1023,2024-05-06 12:22:00,Mumbai,COD,delivered
ORD-100864,CUST-1151,2024-04-26 16:00:00,Mumbai,UPI,delivered
ORD-100865,CUST-1024,2024-06-10 09:46:00,Bengaluru,Card,cancelled
ORD-100866,CUST-1090,2024-05-15 08:14:00,Mumbai,UPI,delivered
ORD-100867,CUST-1117,2024-05-22 18:00:00,Mumbai,COD,delivered
ORD-100868,CUST-1130,2024-04-14 17:04:00,Delhi,COD,delivered
ORD-100869,CUST-1030,2024-06-05 08:56:00,Mumbai,Card,delivered
ORD-100870,CUST-1065,2024-06-28 14:24:00,Delhi,UPI,delivered
ORD-100871,CUST-1194,2024-05-14 14:43:00,Bengaluru,Card,delivered
ORD-100872,CUST-1008,2024-06-01 03:16:00,Bengaluru,Card,delivered
ORD-100873,CUST-1002,2024-04-29 21:44:00,Mumbai,COD,delivered
ORD-100874,CUST-1106,2024-05-16 16:34:00,Bengaluru,COD,delivered
ORD-100875,CUST-1064,2024-05-07 02:25:00,Delhi,COD,delivered
ORD-100876,CUST-1020,2024-06-10 05:30:00,Mumbai,UPI,delivered
ORD-100877,CUST-1147,2024-05-05 05:47:00,Delhi,UPI,delivered
ORD-100878,CUST-1128,2024-04-26 07:47:00,Delhi,COD,delivered
ORD-100879,CUST-1053,2024-04-30 06:53:00,Mumbai,Card,delivered
ORD-100880,CUST-1092,2024-04-20 03:07:00,Bengaluru,Card,returned
ORD-100881,CUST-1170,2024-06-03 19:00:00,Delhi,Card,cancelled
ORD-100882,CUST-1011,2024-06-01 11:39:00,Mumbai,Card,delivered
ORD-100883,CUST-1071,2024-06-02 05:48:00,Delhi,COD,returned
ORD-100884,CUST-1102,2024-04-29 18:08:00,Bengaluru,COD,delivered
ORD-100885,CUST-1123,2024-06-09 01:32:00,Delhi,Card,delivered
ORD-100886,CUST-1199,2024-04-23 14:07:00,Delhi,COD,delivered
ORD-100887,CUST-1081,2024-06-28 00:00:00,Delhi,COD,delivered
ORD-100888,CUST-1149,2024-04-13 10:23:00,Delhi,COD,delivered
ORD-100889,CUST-1048,2024-06-10 08:15:00,Delhi,Card,delivered
ORD-100890,CUST-1088,2024-05-17 05:31:00,Mumbai,COD,delivered
ORD-100891,CUST-1180,2024-05-18 11:54:00,Mumbai,COD,delivered
ORD-100892,CUST-1047,2024-06-13 04:36:00,Bengaluru,UPI,delivered
ORD-100893,CUST-1185,2024-05-05 07:35:00,Bengaluru,COD,delivered
ORD-100894,CUST-1051,2024-04-19 23:09:00,Mumbai,UPI,delivered
ORD-100895,CUST-1046,2024-05-24 15:08:00,Mumbai,Card,returned
ORD-100896,CUST-1133,2024-06-08 23:20:00,Mumbai,COD,cancelled
ORD-100897,CUST-1065,2024-06-11 18:03:00,Delhi,Card,delivered
ORD-100898,CUST-1042,2024-04-08 06:52:00,Bengaluru,Card,delivered
ORD-100899,CUST-1025,2024-05-28 23:21:00,Bengaluru,COD,delivered
ORD-100900,CUST-1144,2024-06-11 08:22:00,Mumbai,UPI,delivered
ORD-100901,CUST-1090,2024-06-26 19:12:00,Mumbai,Card,delivered
ORD-100902,CUST-1167,2024-06-08 05:49:00,Delhi,COD,delivered
ORD-100903,CUST-1173,2024-06-05 15:49:00,Delhi,UPI,delivered
ORD-100904,CUST-1098,2024-06-18 09:29:00,Bengaluru,UPI,delivered
ORD-100905,CUST-1043,2024-06-21 10:26:00,Delhi,Card,delivered
ORD-100906,CUST-1104,2024-04-10 02:10:00,Mumbai,COD,delivered
ORD-100907,CUST-1082,2024-06-23 09:45:00,Bengaluru,Card,delivered
ORD-100908,CUST-1102,2024-05-05 14:49:00,Bengaluru,COD,returned
ORD-100909,CUST-1192,2024-06-15 16:28:00,Mumbai,UPI,delivered
ORD-100910,CUST-1006,2024-04-17 23:15:00,Delhi,Card,delivered
ORD-100911,CUST-1180,2024-04-11 06:10:00,Mumbai,UPI,delivered
ORD-100912,CUST-1017,2024-05-31 17:03:00,Bengaluru,COD,delivered
ORD-100913,CUST-1135,2024-04-11 03:16:00,Bengaluru,UPI,delivered
ORD-100914,CUST-1168,2024-05-20 09:14:00,Delhi,COD,delivered
ORD-100915,CUST-1114,2024-06-20 04:08:00,Delhi,UPI,delivered
ORD-100916,CUST-1008,2024-04-05 21:22:00,Bengaluru,COD,returned
ORD-100917,CUST-1122,2024-05-30 17:59:00,Mumbai,COD,delivered
ORD-100918,CUST-1035,2024-06-29 17:11:00,Bengaluru,COD,delivered
ORD-100919,CUST-1162,2024-06-21 18:27:00,Mumbai,Card,delivered
ORD-100920,CUST-1137,2024-05-10 11:30:00,Mumbai,UPI,delivered
ORD-100921,CUST-1114,2024-05-10 11:26:00,Delhi,COD,delivered
ORD-100922,CUST-1003,2024-04-01 16:52:00,Bengaluru,UPI,cancelled
ORD-100923,CUST-1089,2024-05-07 15:34:00,Bengaluru,COD,delivered
ORD-100924,CUST-1194,2024-06-01 09:00:00,Bengaluru,COD,cancelled
ORD-100925,CUST-1153,2024-04-30 00:35:00,Delhi,COD,delivered
ORD-100926,CUST-1144,2024-05-26 12:15:00,Mumbai,Card,delivered
ORD-100927,CUST-1166,2024-05-20 12:14:00,Bengaluru,COD,delivered
ORD-100928,CUST-1161,2024-05-01 16:48:00,Bengaluru,Card,cancelled
ORD-100929,CUST-1178,2024-06-27 08:18:00,Mumbai,Card,delivered
ORD-100930,CUST-1069,2024-05-23 06:54:00,Delhi,UPI,delivered
ORD-100931,CUST-1075,2024-04-15 20:29:00,Mumbai,COD,delivered
ORD-100932,CUST-1180,2024-06-19 15:12:00,Mumbai,UPI,delivered
ORD-100933,CUST-1013,2024-06-08 00:11:00,Delhi,COD,returned
ORD-100934,CUST-1069,2024-04-17 22:28:00,Delhi,UPI,delivered
ORD-100935,CUST-1024,2024-04-20 00:31:00,Bengaluru,COD,delivered
ORD-100936,CUST-1080,2024-06-03 11:29:00,Delhi,UPI,delivered
ORD-100937,CUST-1085,2024-04-11 04:03:00,Mumbai,COD,delivered
ORD-100938,CUST-1019,2024-06-09 15:11:00,Delhi,COD,delivered
ORD-100939,CUST-1098,2024-04-02 03:49:00,Bengaluru,COD,delivered
ORD-100940,CUST-1198,2024-05-27 07:47:00,Bengaluru,UPI,returned
ORD-100941,CUST-1118,2024-04-13 16:42:00,Delhi,COD,returned
ORD-100942,CUST-1100,2024-06-27 09:59:00,Bengaluru,Card,delivered
ORD-100943,CUST-1187,2024-04-06 23:59:00,Mumbai,UPI,delivered
ORD-100944,CUST-1065,2024-06-01 20:19:00,Delhi,UPI,delivered
ORD-100945,CUST-1171,2024-04-28 03:15:00,Bengaluru,COD,delivered
ORD-100946,CUST-1004,2024-04-22 08:37:00,Bengaluru,UPI,delivered
ORD-100947,CUST-1003,2024-04-06 18:50:00,Bengaluru,Card,delivered
ORD-100948,CUST-1153,2024-04-20 11:49:00,Delhi,UPI,delivered
ORD-100949,CUST-1128,2024-04-12 21:39:00,Delhi,Card,delivered
ORD-100950,CUST-1016,2024-04-08 11:41:00,Mumbai,Card,delivered
ORD-100951,CUST-1003,2024-04-14 04:31:00,Bengaluru,Card,delivered
ORD-100952,CUST-1002,2024-06-22 11:51:00,Mumbai,Card,returned
ORD-100953,CUST-1050,2024-04-03 22:24:00,Bengaluru,UPI,delivered
ORD-100954,CUST-1065,2024-04-06 15:45:00,Delhi,COD,delivered
ORD-100955,CUST-1139,2024-06-29 15:12:00,Delhi,Card,delivered
ORD-100956,CUST-1090,2024-05-12 23:29:00,Mumbai,Card,delivered
ORD-100957,CUST-1142,2024-04-21 02:33:00,Bengaluru,COD,delivered
ORD-100958,CUST-1068,2024-06-09 11:29:00,Delhi,Card,delivered
ORD-100959,CUST-1130,2024-05-19 23:11:00,Delhi,Card,returned
ORD-100960,CUST-1094,2024-06-19 07:20:00,Bengaluru,Card,delivered
ORD-100961,CUST-1138,2024-05-20 06:33:00,Delhi,Card,delivered
ORD-100962,CUST-1040,2024-06-18 09:20:00,Bengaluru,COD,delivered
ORD-100963,CUST-1029,2024-04-13 16:42:00,Delhi,UPI,delivered
ORD-100964,CUST-1046,2024-04-05 06:06:00,Mumbai,UPI,delivered
ORD-100965,CUST-1009,2024-06-13 20:53:00,Mumbai,COD,delivered
ORD-100966,CUST-1135,2024-06-19 22:37:00,Bengaluru,COD,delivered
ORD-100967,CUST-1057,2024-06-17 22:04:00,Bengaluru,UPI,delivered
ORD-100968,CUST-1168,2024-06-02 02:29:00,Delhi,UPI,cancelled
ORD-100969,CUST-1093,2024-06-11 23:56:00,Delhi,COD,delivered
ORD-100970,CUST-1004,2024-04-08 19:17:00,Bengaluru,Card,delivered
ORD-100971,CUST-1019,2024-05-09 02:13:00,Delhi,UPI,returned
ORD-100972,CUST-1026,2024-04-30 17:24:00,Bengaluru,Card,delivered
ORD-100973,CUST-1169,2024-05-02 18:40:00,Delhi,Card,returned
ORD-100974,CUST-1192,2024-06-11 13:47:00,Mumbai,Card,delivered
ORD-100975,CUST-1148,2024-05-16 21:29:00,Mumbai,COD,delivered
ORD-100976,CUST-1027,2024-04-22 05:35:00,Mumbai,COD,delivered
ORD-100977,CUST-1169,2024-04-21 17:38:00,Delhi,COD,delivered
ORD-100978,CUST-1081,2024-06-10 10:54:00,Delhi,Card,delivered
ORD-100979,CUST-1111,2024-05-12 19:15:00,Bengaluru,UPI,delivered
ORD-100980,CUST-1097,2024-06-10 23:16:00,Delhi,COD,delivered
ORD-100981,CUST-1115,2024-05-21 00:46:00,Mumbai,COD,delivered
ORD-100982,CUST-1153,2024-04-03 16:08:00,Delhi,COD,returned
ORD-100983,CUST-1002,2024-05-09 07:13:00,Mumbai,UPI,returned
ORD-100984,CUST-1198,2024-06-28 08:58:00,Bengaluru,Card,delivered
ORD-100985,CUST-1147,2024-06-13 04:06:00,Delhi,COD,delivered
ORD-100986,CUST-1040,2024-04-18 08:23:00,Bengaluru,UPI,returned
ORD-100987,CUST-1060,2024-05-03 09:05:00,Delhi,Card,delivered
ORD-100988,CUST-1056,2024-04-10 23:20:00,Bengaluru,UPI,cancelled
ORD-100989,CUST-1125,2024-06-28 22:36:00,Delhi,UPI,cancelled
ORD-100990,CUST-1153,2024-06-22 09:02:00,Delhi,Card,delivered
ORD-100991,CUST-1098,2024-04-11 01:58:00,Bengaluru,COD,cancelled
ORD-100992,CUST-1112,2024-05-24 03:55:00,Bengaluru,Card,cancelled
ORD-100993,CUST-1168,2024-06-17 00:40:00,Delhi,COD,cancelled
ORD-100994,CUST-1014,2024-05-10 16:02:00,Bengaluru,Card,delivered
ORD-100995,CUST-1039,2024-05-12 16:44:00,Delhi,UPI,delivered
ORD-100996,CUST-1173,2024-05-21 14:48:00,Delhi,Card,delivered
ORD-100997,CUST-1024,2024-04-29 13:18:00,Bengaluru,UPI,cancelled
ORD-100998,CUST-1034,2024-05-14 02:30:00,Mumbai,UPI,delivered
ORD-100999,CUST-1141,2024-05-22 08:05:00,Bengaluru,COD,delivered
ORD-101000,CUST-1199,2024-06-29 04:48:00,Delhi,Card,delivered
ORD-100001,CUST-1174,2024-05-22 23:10:00,Delhi,UPI,cancelled
ORD-100002,CUST-1160,2024-06-08 00:58:00,Mumbai,Card,delivered
ORD-100003,CUST-1170,2024-04-04 02:41:00,Delhi,COD,delivered
ORD-100004,CUST-1047,2024-04-07 08:24:00,Bengaluru,COD,delivered
ORD-100005,CUST-1084,2024-05-14 12:17:00,Delhi,COD,cancelled
ORD-100006,CUST-1065,2024-04-11 15:01:00,Delhi,UPI,delivered
ORD-100007,CUST-1090,2024-04-29 20:04:00,Mumbai,Card,cancelled
ORD-100008,CUST-1011,2024-04-04 07:12:00,Mumbai,Card,cancelled
ORD-100009,CUST-1040,2024-05-01 04:30:00,Bengaluru,Card,delivered
ORD-100010,CUST-1056,2024-05-30 22:16:00,Bengaluru,UPI,cancelled
